names,scores,logfoldchanges,pvals,pvals_adj,pvals_adj_BH
LUZP2,0.34503278,25.67371,0.7300697275800422,1.0,1.0
MDC1-AS1,0.34503278,25.628044,0.7300697275800422,1.0,1.0
LSM10,0.34503278,24.792233,0.7300697275800422,1.0,1.0
IGHMBP2,0.34503278,25.30253,0.7300697275800422,1.0,1.0
DCTN6,0.34503278,25.227695,0.7300697275800422,1.0,1.0
KCNIP2-AS1,0.34503278,25.363127,0.7300697275800422,1.0,1.0
ALAD,0.34503278,25.512562,0.7300697275800422,1.0,1.0
HILPDA,0.34503278,25.194447,0.7300697275800422,1.0,1.0
TGM2,0.34503278,25.432308,0.7300697275800422,1.0,1.0
BRINP1,0.34503278,25.514278,0.7300697275800422,1.0,1.0
SRSF12,0.34503278,25.304008,0.7300697275800422,1.0,1.0
FN3KRP,0.34503278,25.269075,0.7300697275800422,1.0,1.0
NUDT14,0.34503278,25.592728,0.7300697275800422,1.0,1.0
FOXG1,0.34503278,25.498089,0.7300697275800422,1.0,1.0
CD82,0.34503278,24.882875,0.7300697275800422,1.0,1.0
TGFB3,0.34503278,25.57045,0.7300697275800422,1.0,1.0
PODNL1,0.34503278,25.601404,0.7300697275800422,1.0,1.0
LINC00665,0.34503278,25.395592,0.7300697275800422,1.0,1.0
SNRNP27,0.34503278,25.375511,0.7300697275800422,1.0,1.0
C14orf28,0.34503278,25.40312,0.7300697275800422,1.0,1.0
AR,0.34503278,25.791214,0.7300697275800422,1.0,1.0
UBIAD1,0.34503278,25.3313,0.7300697275800422,1.0,1.0
TEAD2,0.34503278,25.16913,0.7300697275800422,1.0,1.0
C7orf25,0.34503278,25.280184,0.7300697275800422,1.0,1.0
ZBTB48,0.34503278,25.333563,0.7300697275800422,1.0,1.0
PHYHD1,0.34503278,25.129436,0.7300697275800422,1.0,1.0
IRAG1-AS1,0.34503278,24.881208,0.7300697275800422,1.0,1.0
GNAI1,0.3240602,2.0104065,0.7458924589383552,1.0,1.0
BAALC,0.30444068,2.3670478,0.7607921734499175,1.0,1.0
RIT1,0.30444068,2.3707786,0.7607921734499175,1.0,1.0
SLC16A14,0.30444068,2.1533527,0.7607921734499175,1.0,1.0
TMEM126A,0.30444068,2.051688,0.7607921734499175,1.0,1.0
HAUS2,0.30444068,2.2162855,0.7607921734499175,1.0,1.0
MAP6,0.30444068,2.5228527,0.7607921734499175,1.0,1.0
PLEKHJ1,0.30444068,2.4707103,0.7607921734499175,1.0,1.0
LINC00910,0.30444068,2.4289286,0.7607921734499175,1.0,1.0
TMEM130,0.30444068,2.1127214,0.7607921734499175,1.0,1.0
ZNF70,0.30444068,2.297094,0.7607921734499175,1.0,1.0
RERGL,0.30308762,2.0497015,0.7618230898635644,1.0,1.0
CEP170B,0.30308762,2.3135602,0.7618230898635644,1.0,1.0
ANKRD7,0.30173454,2.050663,0.7628544291413093,1.0,1.0
MKRN2OS,0.28752732,24.950718,0.7737085890920925,1.0,1.0
RRS1,0.28752732,24.778158,0.7737085890920925,1.0,1.0
RGS20,0.28752732,25.140347,0.7737085890920925,1.0,1.0
TAF10,0.28752732,25.17617,0.7737085890920925,1.0,1.0
RYR1,0.28752732,25.091589,0.7737085890920925,1.0,1.0
SLC22A6,0.28752732,25.376526,0.7737085890920925,1.0,1.0
ZDHHC16,0.28752732,25.073698,0.7737085890920925,1.0,1.0
UBL7,0.28752732,24.860338,0.7737085890920925,1.0,1.0
C1orf35,0.28752732,25.369497,0.7737085890920925,1.0,1.0
SAP30,0.28752732,24.808077,0.7737085890920925,1.0,1.0
CNPY3,0.28752732,25.011345,0.7737085890920925,1.0,1.0
LINC02694,0.28752732,25.00528,0.7737085890920925,1.0,1.0
SDHAF1,0.28752732,25.085014,0.7737085890920925,1.0,1.0
TMEM70,0.28752732,25.064276,0.7737085890920925,1.0,1.0
ITPKA,0.28752732,25.204878,0.7737085890920925,1.0,1.0
PRRT3,0.28752732,24.956488,0.7737085890920925,1.0,1.0
TPD52L1,0.28752732,25.179176,0.7737085890920925,1.0,1.0
POLR1E,0.28752732,24.742271,0.7737085890920925,1.0,1.0
ITGAL,0.28752732,25.1911,0.7737085890920925,1.0,1.0
ETFBKMT,0.28752732,25.169586,0.7737085890920925,1.0,1.0
DSCC1,0.28752732,25.206459,0.7737085890920925,1.0,1.0
H2AJ,0.28752732,24.904654,0.7737085890920925,1.0,1.0
ZNF830,0.28752732,25.211584,0.7737085890920925,1.0,1.0
LINC00899,0.28752732,25.081184,0.7737085890920925,1.0,1.0
SEL1L3,0.28752732,25.039635,0.7737085890920925,1.0,1.0
C2CD2L,0.28752732,25.149134,0.7737085890920925,1.0,1.0
ZDHHC11B,0.28752732,25.05115,0.7737085890920925,1.0,1.0
CFAP53,0.28752732,24.94718,0.7737085890920925,1.0,1.0
C2orf80,0.28752732,25.400024,0.7737085890920925,1.0,1.0
TIGD6,0.28752732,24.738983,0.7737085890920925,1.0,1.0
SLC35E4,0.28752732,25.005844,0.7737085890920925,1.0,1.0
SERPINB8,0.28752732,25.156376,0.7737085890920925,1.0,1.0
SULT1C4,0.28752732,25.109888,0.7737085890920925,1.0,1.0
LINC02211,0.28752732,25.040571,0.7737085890920925,1.0,1.0
LINC00159,0.28752732,25.323595,0.7737085890920925,1.0,1.0
CAHM,0.28752732,25.084166,0.7737085890920925,1.0,1.0
CNGB3,0.28752732,25.039886,0.7737085890920925,1.0,1.0
EPHX4,0.28752732,25.272442,0.7737085890920925,1.0,1.0
PRKCG,0.28752732,25.322186,0.7737085890920925,1.0,1.0
FZD4,0.28752732,25.17066,0.7737085890920925,1.0,1.0
B3GNT5,0.28752732,24.997713,0.7737085890920925,1.0,1.0
ZNF709,0.28752732,25.02997,0.7737085890920925,1.0,1.0
GPRC5A,0.28752732,25.059237,0.7737085890920925,1.0,1.0
TIMM22,0.28752732,25.125175,0.7737085890920925,1.0,1.0
DPAGT1,0.28752732,24.90182,0.7737085890920925,1.0,1.0
TIMM8A,0.28752732,24.988724,0.7737085890920925,1.0,1.0
RRP9,0.28752732,24.964968,0.7737085890920925,1.0,1.0
GPC2,0.28752732,25.046705,0.7737085890920925,1.0,1.0
TRHDE,0.28752732,25.202478,0.7737085890920925,1.0,1.0
CYB561D2,0.28752732,25.29873,0.7737085890920925,1.0,1.0
SULF1,0.28752732,25.126444,0.7737085890920925,1.0,1.0
SLC7A8,0.28752732,25.225206,0.7737085890920925,1.0,1.0
MDK,0.28752732,24.909971,0.7737085890920925,1.0,1.0
PRPF4,0.28752732,25.44182,0.7737085890920925,1.0,1.0
TDRD9,0.28752732,24.994202,0.7737085890920925,1.0,1.0
ZNF589,0.28752732,25.244247,0.7737085890920925,1.0,1.0
CCNJ,0.28752732,25.011814,0.7737085890920925,1.0,1.0
BRSK2,0.28752732,25.167236,0.7737085890920925,1.0,1.0
LRIG2-DT,0.28752732,25.016052,0.7737085890920925,1.0,1.0
LINC01250,0.28752732,24.887299,0.7737085890920925,1.0,1.0
MINCR,0.28752732,24.957733,0.7737085890920925,1.0,1.0
CNPY4,0.28752732,24.838043,0.7737085890920925,1.0,1.0
E4F1,0.28752732,25.020235,0.7737085890920925,1.0,1.0
IBA57,0.28752732,24.756592,0.7737085890920925,1.0,1.0
GRIK5,0.28752732,24.902943,0.7737085890920925,1.0,1.0
MTARC1,0.28752732,24.848604,0.7737085890920925,1.0,1.0
CCDC51,0.28752732,25.149885,0.7737085890920925,1.0,1.0
NDUFV2-AS1,0.28752732,24.909966,0.7737085890920925,1.0,1.0
SLC38A7,0.28752732,24.705837,0.7737085890920925,1.0,1.0
ZNF230,0.28752732,25.105896,0.7737085890920925,1.0,1.0
TOP1MT,0.28752732,25.416796,0.7737085890920925,1.0,1.0
RELB,0.28752732,25.167286,0.7737085890920925,1.0,1.0
SOCS2,0.28752732,25.124958,0.7737085890920925,1.0,1.0
DPY19L3-DT,0.28752732,25.057428,0.7737085890920925,1.0,1.0
ATP8B4,0.28752732,25.301935,0.7737085890920925,1.0,1.0
ALG1L2,0.28752732,24.59863,0.7737085890920925,1.0,1.0
TMEM106A,0.28752732,24.683086,0.7737085890920925,1.0,1.0
KMT2E-AS1,0.28752732,25.071264,0.7737085890920925,1.0,1.0
FTCDNL1,0.28752732,25.223833,0.7737085890920925,1.0,1.0
ZFP28,0.28752732,24.94567,0.7737085890920925,1.0,1.0
LYG2,0.28752732,24.954016,0.7737085890920925,1.0,1.0
CPAMD8,0.28752732,25.208345,0.7737085890920925,1.0,1.0
ZDHHC4,0.28752732,24.866785,0.7737085890920925,1.0,1.0
PGBD2,0.28752732,25.125296,0.7737085890920925,1.0,1.0
CACNA2D2,0.28752732,24.690813,0.7737085890920925,1.0,1.0
MRPS24,0.28752732,25.200148,0.7737085890920925,1.0,1.0
KPNA2,0.28752732,24.998892,0.7737085890920925,1.0,1.0
ZNF132,0.28752732,25.11655,0.7737085890920925,1.0,1.0
ARHGAP8,0.28752732,25.289932,0.7737085890920925,1.0,1.0
GAD2,0.28752732,25.265598,0.7737085890920925,1.0,1.0
ADA,0.28752732,24.935322,0.7737085890920925,1.0,1.0
ACSM1,0.28752732,24.888517,0.7737085890920925,1.0,1.0
PCDH9-AS2,0.28752732,25.374414,0.7737085890920925,1.0,1.0
CFI,0.28752732,24.941025,0.7737085890920925,1.0,1.0
ARHGAP26-AS1,0.28752732,25.120056,0.7737085890920925,1.0,1.0
COA4,0.28752732,25.040243,0.7737085890920925,1.0,1.0
DACH2,0.24625869,2.2888224,0.8054819861242137,1.0,1.0
ATCAY,0.24625869,2.4657378,0.8054819861242137,1.0,1.0
TSPOAP1-AS1,0.24625869,2.0172737,0.8054819861242137,1.0,1.0
NAP1L5,0.24625869,2.324242,0.8054819861242137,1.0,1.0
EPB41L4A-AS1,0.24625869,2.3768067,0.8054819861242137,1.0,1.0
SEMA4F,0.24625869,2.2260678,0.8054819861242137,1.0,1.0
ZNF740,0.24625869,2.146255,0.8054819861242137,1.0,1.0
C12orf75,0.24625869,2.4818926,0.8054819861242137,1.0,1.0
RHOC,0.24625869,2.1629364,0.8054819861242137,1.0,1.0
SCN3A,0.24625869,2.2261102,0.8054819861242137,1.0,1.0
PIP4K2C,0.24625869,2.139363,0.8054819861242137,1.0,1.0
LSM3,0.24625869,2.2375667,0.8054819861242137,1.0,1.0
GLI4,0.24490562,2.0525312,0.8065295099931815,1.0,1.0
ASB6,0.24490562,2.0553253,0.8065295099931815,1.0,1.0
ARSK,0.24490562,2.2611275,0.8065295099931815,1.0,1.0
MTHFSD,0.24490562,2.0008569,0.8065295099931815,1.0,1.0
MRPL11,0.24355255,2.0752928,0.807577381042189,1.0,1.0
CYB5RL,0.23002185,24.217602,0.8180747886396389,1.0,1.0
RPUSD2,0.23002185,24.876612,0.8180747886396389,1.0,1.0
TMEM240,0.23002185,24.614092,0.8180747886396389,1.0,1.0
PDZK1,0.23002185,24.676113,0.8180747886396389,1.0,1.0
DOLK,0.23002185,24.572845,0.8180747886396389,1.0,1.0
VANGL1,0.23002185,24.781946,0.8180747886396389,1.0,1.0
LAMC1-AS1,0.23002185,24.868015,0.8180747886396389,1.0,1.0
DPCD,0.23002185,24.89334,0.8180747886396389,1.0,1.0
CHST2,0.23002185,24.842188,0.8180747886396389,1.0,1.0
CYSLTR1,0.23002185,25.138834,0.8180747886396389,1.0,1.0
DNALI1,0.23002185,24.824024,0.8180747886396389,1.0,1.0
SMIM43,0.23002185,24.740625,0.8180747886396389,1.0,1.0
APCDD1L-DT,0.23002185,24.76786,0.8180747886396389,1.0,1.0
APOA1-AS,0.23002185,24.867846,0.8180747886396389,1.0,1.0
RHPN1,0.23002185,24.947275,0.8180747886396389,1.0,1.0
CENPS,0.23002185,24.9119,0.8180747886396389,1.0,1.0
TMEM203,0.23002185,24.464336,0.8180747886396389,1.0,1.0
VWA3A,0.23002185,24.540451,0.8180747886396389,1.0,1.0
CYB5R2,0.23002185,24.591127,0.8180747886396389,1.0,1.0
CCDC106,0.23002185,24.766325,0.8180747886396389,1.0,1.0
ALKBH2,0.23002185,24.649975,0.8180747886396389,1.0,1.0
SPTBN2,0.23002185,24.84232,0.8180747886396389,1.0,1.0
MYBPC1,0.23002185,24.792553,0.8180747886396389,1.0,1.0
MAGEH1,0.23002185,24.97506,0.8180747886396389,1.0,1.0
YRDC,0.23002185,24.415499,0.8180747886396389,1.0,1.0
PABPC5,0.23002185,24.5608,0.8180747886396389,1.0,1.0
VANGL2,0.23002185,24.420877,0.8180747886396389,1.0,1.0
MUCL1,0.23002185,24.475897,0.8180747886396389,1.0,1.0
MRPL20-AS1,0.23002185,24.794216,0.8180747886396389,1.0,1.0
KCNK5,0.23002185,24.72028,0.8180747886396389,1.0,1.0
TEAD4,0.23002185,23.837477,0.8180747886396389,1.0,1.0
MIR4500HG,0.23002185,24.821863,0.8180747886396389,1.0,1.0
GEM,0.23002185,25.211811,0.8180747886396389,1.0,1.0
DDX41,0.23002185,24.700167,0.8180747886396389,1.0,1.0
MKLN1-AS,0.23002185,24.642796,0.8180747886396389,1.0,1.0
WEE2-AS1,0.23002185,25.018446,0.8180747886396389,1.0,1.0
NEUROD2,0.23002185,24.95428,0.8180747886396389,1.0,1.0
POLR3K,0.23002185,24.56871,0.8180747886396389,1.0,1.0
CIPC,0.23002185,24.529522,0.8180747886396389,1.0,1.0
B3GALNT1,0.23002185,25.035866,0.8180747886396389,1.0,1.0
SLC50A1,0.23002185,24.695175,0.8180747886396389,1.0,1.0
VAT1L,0.23002185,24.879951,0.8180747886396389,1.0,1.0
CABCOCO1,0.23002185,24.621525,0.8180747886396389,1.0,1.0
LBHD1,0.23002185,24.051544,0.8180747886396389,1.0,1.0
TMEM11,0.23002185,24.893024,0.8180747886396389,1.0,1.0
CENPX,0.23002185,24.813232,0.8180747886396389,1.0,1.0
ZFAND2A-DT,0.23002185,24.817444,0.8180747886396389,1.0,1.0
SDK1-AS1,0.23002185,25.102655,0.8180747886396389,1.0,1.0
FAM133A,0.23002185,24.900024,0.8180747886396389,1.0,1.0
RABGAP1L-AS1,0.23002185,24.606653,0.8180747886396389,1.0,1.0
GPRC5C,0.23002185,24.831394,0.8180747886396389,1.0,1.0
ELP5,0.23002185,24.480114,0.8180747886396389,1.0,1.0
GPR88,0.23002185,24.607565,0.8180747886396389,1.0,1.0
TNFRSF11B,0.23002185,25.185654,0.8180747886396389,1.0,1.0
CYB5D1,0.23002185,24.662664,0.8180747886396389,1.0,1.0
SERTM1,0.23002185,24.941704,0.8180747886396389,1.0,1.0
ZNF726,0.23002185,24.668379,0.8180747886396389,1.0,1.0
KCNJ14,0.23002185,24.567646,0.8180747886396389,1.0,1.0
ALPL,0.23002185,24.855783,0.8180747886396389,1.0,1.0
ZNF48,0.23002185,24.357084,0.8180747886396389,1.0,1.0
YBEY,0.23002185,24.741795,0.8180747886396389,1.0,1.0
SLITRK4,0.23002185,24.779198,0.8180747886396389,1.0,1.0
TSEN34,0.23002185,24.611132,0.8180747886396389,1.0,1.0
TCEAL6,0.23002185,24.928375,0.8180747886396389,1.0,1.0
PCNX3,0.23002185,24.593353,0.8180747886396389,1.0,1.0
ZNF772,0.23002185,24.730906,0.8180747886396389,1.0,1.0
VSIG10L,0.23002185,25.000366,0.8180747886396389,1.0,1.0
ZNF222,0.23002185,24.73112,0.8180747886396389,1.0,1.0
DNMBP-AS1,0.23002185,24.884745,0.8180747886396389,1.0,1.0
MIR17HG,0.23002185,24.74223,0.8180747886396389,1.0,1.0
DNAJC30,0.23002185,24.869251,0.8180747886396389,1.0,1.0
CDS1,0.23002185,24.82784,0.8180747886396389,1.0,1.0
C11orf87,0.23002185,25.126177,0.8180747886396389,1.0,1.0
RPS6KL1,0.23002185,24.817026,0.8180747886396389,1.0,1.0
NKAIN3,0.23002185,25.048178,0.8180747886396389,1.0,1.0
TPPP3,0.23002185,25.202055,0.8180747886396389,1.0,1.0
CFAP46,0.23002185,24.796673,0.8180747886396389,1.0,1.0
DOLPP1,0.23002185,24.316862,0.8180747886396389,1.0,1.0
SAMD14,0.23002185,24.747784,0.8180747886396389,1.0,1.0
LINC01937,0.23002185,25.008776,0.8180747886396389,1.0,1.0
ZNF879,0.23002185,24.974,0.8180747886396389,1.0,1.0
ARL4D,0.23002185,24.707685,0.8180747886396389,1.0,1.0
GLDN,0.23002185,25.011278,0.8180747886396389,1.0,1.0
UQCC3,0.23002185,25.089518,0.8180747886396389,1.0,1.0
AK8,0.23002185,24.816801,0.8180747886396389,1.0,1.0
ID4,0.23002185,24.835186,0.8180747886396389,1.0,1.0
LMNB2,0.23002185,24.86124,0.8180747886396389,1.0,1.0
POLR2G,0.23002185,24.850088,0.8180747886396389,1.0,1.0
ABHD15,0.23002185,24.533783,0.8180747886396389,1.0,1.0
PGAP3,0.23002185,24.64933,0.8180747886396389,1.0,1.0
CCHCR1,0.23002185,24.879662,0.8180747886396389,1.0,1.0
SVBP,0.23002185,24.657677,0.8180747886396389,1.0,1.0
HGH1,0.23002185,24.528028,0.8180747886396389,1.0,1.0
H1-4,0.23002185,24.93577,0.8180747886396389,1.0,1.0
SLC26A4-AS1,0.23002185,24.89746,0.8180747886396389,1.0,1.0
YIPF7,0.23002185,24.797129,0.8180747886396389,1.0,1.0
LINC02603,0.23002185,24.618608,0.8180747886396389,1.0,1.0
WASF3-AS1,0.23002185,24.856783,0.8180747886396389,1.0,1.0
UTP15,0.23002185,24.568857,0.8180747886396389,1.0,1.0
FAM245A,0.23002185,24.760021,0.8180747886396389,1.0,1.0
ZNF649,0.23002185,24.592443,0.8180747886396389,1.0,1.0
PLAAT5,0.23002185,24.779226,0.8180747886396389,1.0,1.0
SLC22A10,0.23002185,24.295042,0.8180747886396389,1.0,1.0
LINC00689,0.23002185,24.949419,0.8180747886396389,1.0,1.0
ZNF385D-AS2,0.23002185,25.083813,0.8180747886396389,1.0,1.0
CENPI,0.23002185,24.47265,0.8180747886396389,1.0,1.0
RUFY1-AS1,0.23002185,24.625084,0.8180747886396389,1.0,1.0
MYLK,0.23002185,24.94455,0.8180747886396389,1.0,1.0
FOLH1,0.23002185,24.855907,0.8180747886396389,1.0,1.0
SPC25,0.23002185,24.769115,0.8180747886396389,1.0,1.0
MIR9-1HG,0.23002185,25.07958,0.8180747886396389,1.0,1.0
KCNIP3,0.23002185,24.658894,0.8180747886396389,1.0,1.0
PPEF1,0.23002185,25.059723,0.8180747886396389,1.0,1.0
PDRG1,0.23002185,24.512358,0.8180747886396389,1.0,1.0
WNK4,0.23002185,25.05974,0.8180747886396389,1.0,1.0
TMEM35A,0.23002185,24.77362,0.8180747886396389,1.0,1.0
ATP13A4,0.23002185,25.02066,0.8180747886396389,1.0,1.0
LINC02718,0.23002185,24.882544,0.8180747886396389,1.0,1.0
CDH9,0.23002185,24.769556,0.8180747886396389,1.0,1.0
THOC3,0.23002185,24.642017,0.8180747886396389,1.0,1.0
PTPRB,0.23002185,24.886492,0.8180747886396389,1.0,1.0
SLC5A6,0.23002185,24.510746,0.8180747886396389,1.0,1.0
CPNE9,0.23002185,24.96998,0.8180747886396389,1.0,1.0
LOX,0.23002185,24.56541,0.8180747886396389,1.0,1.0
KRT17,0.23002185,24.807762,0.8180747886396389,1.0,1.0
LYRM4-AS1,0.23002185,24.470074,0.8180747886396389,1.0,1.0
MRPL2,0.23002185,24.767773,0.8180747886396389,1.0,1.0
PARP3,0.23002185,24.473326,0.8180747886396389,1.0,1.0
PIK3R3,0.23002185,24.682152,0.8180747886396389,1.0,1.0
NGEF,0.23002185,24.77588,0.8180747886396389,1.0,1.0
STAG3,0.23002185,24.753542,0.8180747886396389,1.0,1.0
EXOSC5,0.23002185,24.392456,0.8180747886396389,1.0,1.0
DACH1,0.23002185,24.952808,0.8180747886396389,1.0,1.0
NOB1,0.23002185,24.734734,0.8180747886396389,1.0,1.0
C17orf100,0.23002185,24.595688,0.8180747886396389,1.0,1.0
HPCA,0.23002185,24.803808,0.8180747886396389,1.0,1.0
B4GALT4-AS1,0.23002185,24.88728,0.8180747886396389,1.0,1.0
RAB9B,0.23002185,24.283821,0.8180747886396389,1.0,1.0
LIMS2,0.23002185,24.764793,0.8180747886396389,1.0,1.0
CDH19,0.23002185,25.058361,0.8180747886396389,1.0,1.0
LINC01948,0.23002185,24.833858,0.8180747886396389,1.0,1.0
TOX2,0.23002185,24.804502,0.8180747886396389,1.0,1.0
CENPF,0.23002185,24.513206,0.8180747886396389,1.0,1.0
ZNF486,0.23002185,24.690767,0.8180747886396389,1.0,1.0
DDN-AS1,0.23002185,24.262968,0.8180747886396389,1.0,1.0
ZNF599,0.23002185,24.739079,0.8180747886396389,1.0,1.0
DISP2,0.23002185,24.830608,0.8180747886396389,1.0,1.0
MYO1F,0.23002185,24.75964,0.8180747886396389,1.0,1.0
LINC00640,0.23002185,25.169508,0.8180747886396389,1.0,1.0
FTSJ1,0.23002185,24.4709,0.8180747886396389,1.0,1.0
SLC4A4,0.23002185,24.605211,0.8180747886396389,1.0,1.0
KPTN,0.23002185,24.765453,0.8180747886396389,1.0,1.0
ASF1A,0.23002185,24.843735,0.8180747886396389,1.0,1.0
THAP3,0.23002185,24.511795,0.8180747886396389,1.0,1.0
KLF16,0.23002185,24.611998,0.8180747886396389,1.0,1.0
QPCTL,0.23002185,24.85258,0.8180747886396389,1.0,1.0
PRSS51,0.23002185,24.572996,0.8180747886396389,1.0,1.0
ZMYM3,0.23002185,24.678055,0.8180747886396389,1.0,1.0
RNF32,0.23002185,25.183126,0.8180747886396389,1.0,1.0
CAV1,0.23002185,24.548805,0.8180747886396389,1.0,1.0
CFB,0.23002185,24.544594,0.8180747886396389,1.0,1.0
PBX4,0.23002185,24.508265,0.8180747886396389,1.0,1.0
MUTYH,0.23002185,24.900259,0.8180747886396389,1.0,1.0
PPP1R3D,0.23002185,24.698914,0.8180747886396389,1.0,1.0
ITGA2B,0.23002185,25.158379,0.8180747886396389,1.0,1.0
HCCS,0.23002185,24.484823,0.8180747886396389,1.0,1.0
MCM4,0.23002185,24.722675,0.8180747886396389,1.0,1.0
CACNA1B,0.23002185,25.01428,0.8180747886396389,1.0,1.0
SCML2,0.23002185,25.054707,0.8180747886396389,1.0,1.0
FGD1,0.23002185,24.753115,0.8180747886396389,1.0,1.0
RUBCNL,0.23002185,24.916714,0.8180747886396389,1.0,1.0
LINC02358,0.23002185,25.167711,0.8180747886396389,1.0,1.0
RDH5,0.23002185,24.656971,0.8180747886396389,1.0,1.0
PSME3,0.23002185,24.914011,0.8180747886396389,1.0,1.0
IKBKE,0.23002185,24.766518,0.8180747886396389,1.0,1.0
PIH1D2,0.23002185,24.80042,0.8180747886396389,1.0,1.0
CFAP161,0.23002185,24.655663,0.8180747886396389,1.0,1.0
GCNT2,0.23002185,25.006695,0.8180747886396389,1.0,1.0
OCEL1,0.23002185,24.788342,0.8180747886396389,1.0,1.0
ELOF1,0.23002185,24.833681,0.8180747886396389,1.0,1.0
TRMO,0.23002185,24.736414,0.8180747886396389,1.0,1.0
PLEKHO1,0.23002185,24.816595,0.8180747886396389,1.0,1.0
TBC1D30,0.23002185,24.930578,0.8180747886396389,1.0,1.0
TRPV4,0.23002185,24.823984,0.8180747886396389,1.0,1.0
XACT,0.23002185,24.443213,0.8180747886396389,1.0,1.0
RAB11FIP4,0.23002185,24.414318,0.8180747886396389,1.0,1.0
GDF15,0.23002185,24.877262,0.8180747886396389,1.0,1.0
TMC6,0.23002185,24.768106,0.8180747886396389,1.0,1.0
GALNT18,0.23002185,25.119999,0.8180747886396389,1.0,1.0
TCIRG1,0.23002185,24.754053,0.8180747886396389,1.0,1.0
MEI4,0.23002185,24.717941,0.8180747886396389,1.0,1.0
IGF2BP3,0.23002185,24.83704,0.8180747886396389,1.0,1.0
ANPEP,0.18807669,2.259892,0.8508165323892599,1.0,1.0
CHD5,0.18807669,2.0448818,0.8508165323892599,1.0,1.0
TUBA8,0.18807669,2.0559652,0.8508165323892599,1.0,1.0
GSDME,0.18807669,2.3930237,0.8508165323892599,1.0,1.0
COPRS,0.18807669,2.0053298,0.8508165323892599,1.0,1.0
CLCN2,0.18807669,2.047621,0.8508165323892599,1.0,1.0
FTSJ3,0.18672362,2.0921226,0.8518773341977302,1.0,1.0
SEMA4B,0.18672362,2.172569,0.8518773341977302,1.0,1.0
ZNF672,0.18672362,2.0760367,0.8518773341977302,1.0,1.0
NUDT10,0.17251639,24.399878,0.8630315773055417,1.0,1.0
TMEM196,0.17251639,24.257053,0.8630315773055417,1.0,1.0
SHC4,0.17251639,24.716906,0.8630315773055417,1.0,1.0
NOMO2,0.17251639,24.047363,0.8630315773055417,1.0,1.0
ZNF74,0.17251639,24.263456,0.8630315773055417,1.0,1.0
C1QB,0.17251639,24.331026,0.8630315773055417,1.0,1.0
PTPRK-AS1,0.17251639,24.380022,0.8630315773055417,1.0,1.0
ZSCAN5A-AS1,0.17251639,24.40354,0.8630315773055417,1.0,1.0
LINC02803,0.17251639,24.116432,0.8630315773055417,1.0,1.0
C1QL3,0.17251639,24.343054,0.8630315773055417,1.0,1.0
NUPR2,0.17251639,24.361273,0.8630315773055417,1.0,1.0
TMEM169,0.17251639,24.392767,0.8630315773055417,1.0,1.0
ZSCAN29,0.17251639,24.479696,0.8630315773055417,1.0,1.0
GNB1L,0.17251639,24.378813,0.8630315773055417,1.0,1.0
RAB38,0.17251639,24.172167,0.8630315773055417,1.0,1.0
TAPBPL,0.17251639,24.315716,0.8630315773055417,1.0,1.0
TOMM22,0.17251639,24.095427,0.8630315773055417,1.0,1.0
BCL2L15,0.17251639,24.516005,0.8630315773055417,1.0,1.0
PRECSIT,0.17251639,24.026863,0.8630315773055417,1.0,1.0
CARD10,0.17251639,24.159071,0.8630315773055417,1.0,1.0
PITPNA-AS1,0.17251639,24.396112,0.8630315773055417,1.0,1.0
LINC02422,0.17251639,24.608852,0.8630315773055417,1.0,1.0
CDKL2,0.17251639,24.518877,0.8630315773055417,1.0,1.0
SMN1,0.17251639,23.702797,0.8630315773055417,1.0,1.0
ZBTB33,0.17251639,24.284647,0.8630315773055417,1.0,1.0
TIMM17B,0.17251639,24.666056,0.8630315773055417,1.0,1.0
IRF2-DT,0.17251639,24.096174,0.8630315773055417,1.0,1.0
ZNF554,0.17251639,24.17061,0.8630315773055417,1.0,1.0
TYRO3,0.17251639,24.552174,0.8630315773055417,1.0,1.0
USP12-AS1,0.17251639,24.095352,0.8630315773055417,1.0,1.0
DIRAS3,0.17251639,24.223356,0.8630315773055417,1.0,1.0
SCNN1D,0.17251639,24.044687,0.8630315773055417,1.0,1.0
CECR3,0.17251639,24.213692,0.8630315773055417,1.0,1.0
BPGM,0.17251639,24.430206,0.8630315773055417,1.0,1.0
ENKUR,0.17251639,23.727081,0.8630315773055417,1.0,1.0
DUSP19,0.17251639,24.364708,0.8630315773055417,1.0,1.0
EVI2B,0.17251639,24.31129,0.8630315773055417,1.0,1.0
SNX9-AS1,0.17251639,24.560019,0.8630315773055417,1.0,1.0
SLC35A2,0.17251639,24.327076,0.8630315773055417,1.0,1.0
DSN1,0.17251639,24.397736,0.8630315773055417,1.0,1.0
TLCD3B,0.17251639,24.50678,0.8630315773055417,1.0,1.0
PAK5,0.17251639,24.15303,0.8630315773055417,1.0,1.0
PDZD7,0.17251639,24.332394,0.8630315773055417,1.0,1.0
IL1R1-AS1,0.17251639,23.650547,0.8630315773055417,1.0,1.0
MCRIP2,0.17251639,24.137674,0.8630315773055417,1.0,1.0
NBPF20,0.17251639,23.873625,0.8630315773055417,1.0,1.0
EHD4,0.17251639,23.631977,0.8630315773055417,1.0,1.0
AK7,0.17251639,24.55087,0.8630315773055417,1.0,1.0
MORN3,0.17251639,23.959267,0.8630315773055417,1.0,1.0
PHF5A,0.17251639,23.948986,0.8630315773055417,1.0,1.0
